Feature Name: Permit_Number
Value Num: 181495
201412314812,1
201301298944,2
201709138011,2
201706149303,1
201705015339,1
201802221926,2
201609157848,1
201308285512,1
201709269560,1
201611042010,1
201402249100,2
201304235306,1
201506058278,1
M695647,1
201403241472,1
M796067,1
201706230239,1
201405075140,1
201801199001,1
201603071304,1
201302200563,1
201610140300,1
201505055441,1
201405297042,1
201506259931,1
201303152303,2
201508245065,1
201407252145,1
201407070566,1
201705317958,1
201705045677,1
201707182274,1
M824027,1
201407010281,1
201609087019,1
201510018526,1
M775587,1
201603031146,1
201705126444,1
201511122356,1
201311121598,1
M458887,1
201709158394,1
M495547,1
201308073724,1
201611233506,1
201609168003,1
M430747,1
M827327,1
201309278008,1
201407100932,1
201303283222,1
201611293702,1
201509308424,2
201609097215,1
201612054146,1
201307242633,1
201701278090,1
201512114855,1
201802060526,1
201308083822,1
201503191368,2
201407080662,1
M446267,1
201302190466,1
201612024062,1
201405054873,2
201505055424,1
201712156677,1
M387947,1
M768827,1
201605096958,3
M704287,1
201502208911,1
201510270865,1
201504274689,2
201604074248,1
201409196881,1
M492307,1
201403049860,1
201607111994,1
201409186642,1
201511182956,2
201705015265,1
201702240080,1
201303011285,1
201407010190,1
M404527,1
201410270003,1
201310048478,1
M629428,1
201507232256,1
201607132187,2
201307172051,2
201607202820,1
201706129083,1
201801118410,1
201603021010,1
201606230756,1
201703080940,1
201608316508,1
201302200501,1
201706078708,1
M443367,1
201401216692,1
201512084485,1
M448807,1
201603253128,1
201403181076,1
201609309222,1
201307192229,2
201712136300,1
201410290262,1
201610311533,1
201309126644,1
201411171635,1
M455749,1
201306250375,1
M454809,1
201401025456,1
201305167072,1
201701247821,1
201508184530,1
M470007,1
201611041998,1
201505267190,1
201609076951,1
201408063179,1
201409166417,1
201712085954,1
201303041389,1
201303041397,1
201508134237,1
201310240091,1
201312275127,1
201512185515,1
201503201475,1
M673628,1
201408153994,1
201406249275,1
201301319237,1
201404163392,1
M822207,1
M519447,1
201406259472,1
201309106352,1
201705186918,2
201402279531,1
201704063396,1
201501276779,1
201608185453,1
201710020138,2
201602290817,2
201406097791,1
201310250316,1
201403251637,1
M789767,1
201410158946,1
201612296142,1
201403211377,1
201610200849,1
201801259554,1
201702169547,1
201306250453,1
M698071,1
201610241062,1
M690387,1
M576587,1
201310098829,1
201702229824,3
201603172284,1
201302089867,1
201501085221,1
201307292963,1
201802121072,1
M844907,1
201705237361,1
201501155845,1
201708245734,1
M716527,1
M578307,1
201302119980,1
201710242062,1
201301228451,1
201311121588,1
201710050462,1
201311041072,1
201705186938,1
201606200347,1
201607111990,1
201801098119,1
201610200749,1
201405216396,1
201502279524,1
M506427,1
M826527,1
M602768,1
201306078912,1
M653087,1
201702159466,1
201406168489,1
M821627,1
201310290529,1
201401106068,1
M726488,1
201505216935,1
201605268427,1
201404304598,1
201405075092,2
201411212211,1
M842467,1
201305298025,1
201301288868,1
201511051848,1
201507292786,1
201308275374,1
201609097204,1
201406259438,1
201401146228,1
201608054297,1
201306210247,1
201306038469,1
M801767,1
201304043759,1
M440807,1
201402219014,1
201709137958,1
201408194187,1
201710110974,1
M469107,1
201701197465,2
201510169890,1
201505297458,1
201611072160,1
M533907,1
201410088455,1
201702229850,1
201603182525,1
M406033,1
201505156474,1
201511243566,1
201707111504,1
201602129528,1
201507302874,1
M439109,1
201312093659,1
201308154363,1
M645707,1
M733687,1
201307252727,1
201712075807,1
M568187,1
201504032763,1
201503171056,1
201309126650,1
201706270505,1
201304174771,1
201412173951,1
201704043100,1
201507131339,1
M696647,1
201706149299,1
201709289840,1
M734547,1
201310229869,1
201301147951,1
201404254176,1
201404244092,1
201305217550,1
201506229507,1
201605137408,1
201403261701,1
201611072189,1
201506239649,1
201303152301,1
201705166682,1
201511172876,1
201401156388,1
201408153945,1
201606099592,1
201506179192,1
201710161279,1
201305308267,1
201707212553,1
201610119997,1
201506098451,1
201405226550,1
201711073338,1
201710272531,1
201303192519,2
201802221992,1
201303263012,1
201301309084,1
201508073710,1
201409085650,1
201304295726,1
201606150001,1
201309045923,1
201311061255,1
201710040387,1
M499547,1
201706129088,1
201410249888,1
201706230207,1
201406208933,1
201307232523,1
201704174164,1
201405054923,1
201501286931,1
201308144302,2
M816708,1
M575567,1
201706078673,1
201602129479,1
201308194658,1
201307313199,1
201609238674,1
201610311524,1
M825847,1
201403170921,1
201301248723,1
201305156998,1
201509046265,2
201610069706,1
201401085824,1
201606149891,1
201306058702,2
201511162675,1
M699889,1
M661687,1
201511182974,1
201711224656,1
201305025945,1
201310280336,1
201707252864,1
201502138362,1
201508113905,2
201406269568,1
M848327,1
201311262902,1
201501297048,1
201503120593,1
201601066496,1
201405165969,1
201707273145,1
201406269557,1
M516087,1
201311081502,1
201402198847,1
201601197344,1
201512215650,1
201301097602,1
M654507,1
201401216651,1
201304245388,1
201509298369,1
201502208819,1
201611142607,1
201710262356,1
201411212227,1
201502118002,2
201708235687,1
M377187,1
M529107,1
201604134724,2
201605056639,1
201611031921,1
201402118327,1
201709269536,1
201705035518,1
201310240126,1
201309247556,1
201405095348,2
201306200054,1
201710020055,1
M722847,1
201507060731,2
M618847,1
201404284382,1
201406300049,1
201412184010,2
201608266082,1
201408274864,1
M776747,1
201308285486,1
M606387,1
201401236907,1
201405276807,1
M591027,1
201502138315,1
201709148345,1
201707121617,1
201712085965,2
201709188879,1
M741809,1
201307031165,1
M864487,1
201508245048,1
