Feature Name: Block
Value Num: 4896
7064A,4
3553,114
1576,28
6451,10
3624,100
2320,21
0043,3
4021,8
0011,158
2701A,19
2390,26
0019,8
1600,20
5808,17
1361,65
2873,12
6156,14
2393,24
0153,77
7036,6
6468A,13
2012,21
0098C,30
0571,35
2528,23
0242,83
4334,13
7207,14
1289,54
6435,12
5467,6
2399,27
0569,52
0606,59
6119,15
5538,9
1256,107
7238,10
2802,77
1158,106
3008,26
7073,6
6736,4
5518,40
3515,39
3203,17
0537,63
1273,43
2054,23
5258,18
1048,57
2901B,19
4347A,2
4830,22
4162,53
6444,5
4996,15
1662,39
6249,23
2150,18
6975,13
5428F,4
6345,18
3144C,7
2959,25
5360,12
6926,8
0723C,19
0977,45
1887,21
2885,35
6327,6
1845,53
3279,12
5805,2
0666,88
3636,126
0240,227
4912,48
5948,21
7560,9
3033,13
1260,106
2436,21
1389,34
5529,62
4761,18
8722,14
5099,3
3260,17
3913,11
0252C,24
6654,80
3103,13
3953,9
7154,4
7239A,14
3912,1
6775,1
3612,200
1709,34
2635,61
3607,182
0633,90
7283,10
5302,7
2948A,17
1281,26
6083,15
6349,9
7512,27
3106,11
0862,83
3806,2
6907,15
2612,102
1719,14
5637,17
5690,23
2807,41
3586,4
3109,16
1365,68
4269,14
6582,47
3755,162
3570,122
3000B,13
4358,7
5661,34
1208,47
7548,32
5457,97
1349,9
2027,26
7264,8
6476,11
6008,15
1611,22
2169,12
5281,40
0127,112
2449,29
5715,28
0921,83
8702,122
5296,31
0079,20
2140,23
1605,22
6049,15
3040,12
0603,54
7112,16
2433,15
1184,63
5886,23
0672,88
2618A,40
1677,37
4281A,33
5525,60
0137,1
0912,33
0128,48
3996,14
1870,36
2901E,23
1461,3
0955,83
2994,24
1613,26
2016,27
3011A,15
0826,94
4168,9
0587C,10
5952,17
2423,19
5890,19
7245,8
5670,33
1333,53
7044A,19
0815,2
0986,69
1492,5
7161,15
2800,3
1888,19
2945A,20
5314,2
2923,16
2152,16
2791,7
5814,10
6528,59
5910,16
1483,25
1762,37
0580C,11
2198,21
2465A,6
0331,63
1415,37
5428C,5
0041,62
6239,6
3705Z,98
486A,3
2023,30
0540C,10
0814A,1
0018,20
3734,38
2610,48
3595,94
5726,23
5898,8
4624,126
1007,93
1891,22
7225,13
0550,67
5835,18
1143,32
1628,47
6691,37
3986,13
2193,22
2503A,30
2106,18
4970,9
1684,28
0519,44
3735,750
3212,57
6338,16
0682,30
1337,19
0600,39
3761,12
6254,3
0627A,30
1545,55
0417A,27
1544,35
6468,13
1049,72
6923,18
5403,13
2136,20
6490,13
5463,15
0092,71
7130,9
6005,11
0728,54
2987A,29
1301,37
0625,6
1190,46
1069,99
0439A,77
0274,94
5505,24
2508,23
2063,26
0511,61
1621,38
6006,12
4272,48
7044C,8
1384,42
5236,4
5332,9
1708,36
1574,3
2818,14
2657,39
1813,17
1064,56
5634,25
0770,6
4006,6
0693,99
0501C,1
1094,101
0580,97
0554,74
4918,1
1129,40
6661,2
3803,243
4713,20
0146,167
2715,33
2031,23
5328,8
2089,26
6449,9
2697,60
1138,19
7527,29
5381,18
2104,20
1112,30
7521,11
2374,26
3966,14
3749,338
0523,100
7118,18
6637,58
2131A,22
1853,53
2153,23
5659,17
5701,18
3766,22
1002,61
6004,13
3746,80
1624,47
1362,47
1302,18
2925,13
3053,24
6283,10
0114,98
0297,88
5712,31
2398,23
2019,22
5826,18
7101A,2
7057,16
7022,14
1667,28
5625,9
8719,14
1788,24
4081,55
0224,50
5803,21
1001,65
1098,42
0042,14
3980,57
0547,74
5235,18
4167,15
0837,75
0713,38
1770,34
1253,103
6694,29
6735,28
5054A,14
7298,1
1374,57
0151,142
4158,70
8723,1
0465A,46
2155,9
5465,4
6740,13
1366,29
0147,64
6332,4
1757,4
3593,36
3108,15
6035,1
2694,3
0819,101
0649,82
2792,16
7159,16
5675,13
2122A,19
6511,80
1550,53
2318,10
2192,25
1554,36
3176,15
0650,38
0767,5
5535,14
0839,90
7233,10
4787,17
0323,81
5382,5
3759,19
2438,24
5859,10
4318,6
6970,20
7010,14
0492,40
7032A,18
3638,73
2375,31
0179,52
5410,10
2629,81
5832,6
0570,39
0314,140
0172,2
4165,1
5816,1
6768,44
2626,54
0152,67
4042,6
0554C,23
2058,27
6091,15
7056,24
3963,1
7544,46
0944,56
6726,32
0752,100
2638,14
0562,108
2623,221
4268,22
1931,43
2880,14
3641,136
5931,7
1167,39
5507,1
1847,40
4095,86
1597,32
3001,29
6159,12
6652,63
5320,18
4293,14
1455,20
6908,16
5992A,20
0443A,88
6081,27
1904,14
0012,47
0316,106
3009,9
2971,4
2162,12
6121,4
2746,29
3950,23
0981,55
0355,83
2858,11
4329,1
0567,67
3149,15
7532,32
4653,8
0768,14
2628,115
5744,81
3510,119
7052,14
2506,24
6018,18
3731,238
1113,23
2722,14
1829,28
1458,38
0190,103
5996,5
1679,22
6978,25
0235,263
0866,54
3987,46
2622,35
6965A,25
6999,14
7098,22
1508,47
1690,35
1328,20
3031A,7
2366,24
2645,35
5575,20
4720,46
4310,2
5511,6
3534,255
5684,22
1350,31
0247C,50
6447,13
2202,26
0066,63
3579,80
1102,22
7212,13
6797,20
3575,146
2200,20
6131,15
5833,12
0262,327
6459,13
0635,68
0830,70
6312,1
0838,73
7320,1
2647,101
5843,130
1518,52
7541,11
3134,7
0296,191
2724,14
8727,23
2429,28
1901,18
3918,10
2319,13
1018,63
5067A,11
3925,4
5813,10
0561,99
0311,300
7552,36
1473,25
5333,2
2117,26
0965,5
0115,82
0833,20
1761,40
5802,21
6419,7
3526,39
2091,17
5440A,9
7250,28
3592,13
7083,5
3781,72
5353A,12
1009,43
7209,20
1519,36
3278,25
7530,39
6073,15
3974,58
1353,49
4603A,3
5619,47
7549,14
5993,10
2036B,23
1861A,16
5664,25
5559,8
7012,22
6013,25
6158,4
1086,23
0097,68
2778,29
2700,93
7137,24
1029,58
0834,31
5884,9
1852,30
0579C,11
2087,13
1161,9
4730,1
3589,171
5211,23
1476,18
1417,57
2201,19
3576,207
5355,24
2444,28
3601,79
1900,20
3552,101
3530,42
2956A,8
2674,20
2456,4
6551,96
7031,46
4377,2
0927,50
3259,18
5338,47
7299,1
3137,19
1569,53
6488,5
1781,26
7272,18
7278,12
5297,34
5385,11
6299,2
0953,57
1927A,25
5642,35
0782,13
0749,21
6174,12
6746,20
7080,12
1596,19
3117,21
0647,47
0618,32
5434B,3
1092,12
3503,27
3028A,6
3209,14
2032,30
1251,41
0972,33
0113,49
1284,31
5965,8
0526,61
2852,12
6359,6
1201,112
1744,58
1616,27
5847,4
0186,64
6801,14
2101,19
2184,27
5092,7
4288,47
5650,29
2963B,34
5101,2
6785,5
4282A,27
0233,179
6722,42
7097,22
7238A,8
0824,83
1921,17
4031,49
3150,16
5674,25
0265,32
1468,23
2380,22
7229,3
1892,10
2417,29
2990,19
3000C,31
2955A,30
0337,152
5853,5
0254,105
6460,7
4974,10
6530,51
0494,33
3787,220
4035,52
0497,32
6969,50
1935,35
0302,92
6930,18
7322,4
6309,17
1617,32
1156,92
3635,73
6753,18
0445A,84
2916,30
1228,21
2819,23
1647,43
1533,42
3070,11
2402,26
6529,52
2801,26
1336,22
6613,52
5475,10
0351,78
0552,105
2123A,20
2983,5
6949,4
1567,44
3251,15
5530,11
0164,67
1428,82
2176,22
5607,3
2617A,38
5683,12
5682,6
5426,16
3028B,39
1385,69
2385,12
2379,29
0121,78
3066,23
7002,20
0628,57
2991,15
5967,10
2659,47
3995,36
0863,14
5286A,11
6690,27
6176,21
0687,10
6940,20
0690,148
6552,74
6763,45
2511,11
0215C,53
5913,1
5939,20
5590A,16
1529,66
1370,57
6917A,16
4144,65
3646,65
1755,20
3648,96
3001B,18
6094,19
6500,24
3604,134
5104,1
3608,225
4937,8
1691,10
2714,52
0993,59
0107,23
2412,22
7081A,16
1312,34
0638A,9
5717,33
0185,68
2081,13
0778,31
3144B,2
6480,7
0999,84
7224,7
4170,10
1248,59
1823,21
2753,72
5825,17
1426,57
6478,10
1347,17
1369,81
2196,23
1257,1
7146,17
2115,12
7510,13
0405,8
4075,27
6441,3
6078,10
0134,85
1874,27
0117,88
5335B,2
0783,5
1818,25
1267,146
3778,35
5740,20
6665,54
4163,2
2790,17
6481,11
3208A,16
5431A,107
5400,6
2721,26
0278,43
4357,24
0761,18
1475,34
3541,251
5522,30
2603,31
2174,9
4241,1
2783,10
6496,2
5987,9
5523,35
6992,24
4880,2
5900A,14
7044,1
6550,44
6112,12
3762,56
2919A,45
7104,29
6927,20
0171,80
4064,33
0816,77
4001,13
0524,111
5806,22
1627,8
1275,65
5073,4
4975,1
2125,36
3752,86
3257,22
6591,72
1443,39
2993,59
7523,10
1828,24
2825,12
2322,13
6256,4
4103,67
1836,35
1878,23
5100,6
0269,167
2386,16
2929,33
0214,83
6719,9
1413,41
0216,74
1016,15
3614,113
0922,26
0954,75
1835,33
1340,6
5586,16
3907,2
1778,41
2207,15
7517,74
1630,44
6489,27
6684,27
2854,47
5946,11
1390,14
8705,17
7380,21
2515,22
6079,17
1047,58
7096A,12
7508,6
6979,15
2918,20
1689,56
6651,45
7220,13
1939,81
2974,4
6689,14
1230,91
2062,15
0229,88
4263,32
0979,89
2480,30
1504,37
3139,15
2015,19
5704,39
0249,97
7315,2
0604,105
7109A,5
7108,6
7501,29
0239,253
5330,5
0031,11
5903,4
0946,80
2642,57
4227,5
0049,34
0978,81
5894,12
5308,19
1535,47
1331,34
3501,18
1515,26
5869,5
0173,42
6943,36
6443,10
1784,14
4245,3
4229,20
6804,7
0578,57
1593,47
4380,1
1873,11
3110,6
5421,3
0809,42
6247,13
0508,38
2205,18
6693,30
7166,4
1792,9
2301,6
7162,1
3003,25
4850,3
3566,70
4328A,1
3153,33
7381,57
