Feature Name: AwayTeam
Value Num: 35
PHI,13129
NO,13003
SD,11302
OAK,12815
GB,12666
ARI,12857
TEN,12603
SF,12735
MIN,12553
JAC,9808
CLE,12700
SEA,12530
PIT,12278
LA,2836
DEN,13127
STL,9663
DAL,12553
HOU,12939
CIN,12763
NYJ,12668
BAL,12927
WAS,12809
LAC,1415
MIA,12685
NYG,12704
NE,12959
JAX,2930
BUF,12705
IND,12780
ATL,12743
DET,12975
KC,12792
TB,12646
CHI,12562
CAR,12496
