Feature Name: DefensiveTeam
Value Num: 36
CLE,12228
PHI,12321
HOU,11812
NO,11890
OAK,12158
GB,11759
ARI,12236
TEN,12293
NE,12073
MIN,11911
JAC,9401
SEA,11832
PIT,11499
LA,2702
DEN,12222
STL,9290
DAL,11769
ATL,11623
NA,24988
CIN,11945
NYJ,11801
BAL,12025
WAS,11888
LAC,1285
MIA,12133
NYG,12072
SF,12109
JAX,2594
BUF,12237
IND,12014
SD,10264
DET,11965
KC,12009
TB,11890
CHI,11772
CAR,11646
